repo_a,repo_b,choice,multiplier,reasoning,agreement,weight,vote_summary,juror,parent
safe-global/safe-smart-account,ethereum/consensus-specs,2,11.2,"ethereum/consensus-specs is the canonical specification for Ethereum's proof-of-stake consensus layer, defining the protocol that all consensus clients (Lighthouse, Prysm, Teku, Nimbus, Lodestar) implement. Its irreplaceability is extremely high: if it disappeared, every consensus client would lose its authoritative reference, halting development and upgrades. In contrast, safe-global/safe-smart-account, while important for smart account infrastructure, has 0 contest repo dependents and is one of many account abstraction implementations (e.g., Argent, Gnosis Safe alternatives). The specs have 221 contributors, 635 commits in 12 months, and a Jury BT rank of #3 (+1.73) vs #25 (+0.15) for Safe. The 8x multiplier reflects the gap between a foundational protocol specification (no substitute) and a well-used but replaceable smart contract library.",full,1.0,deepseek: B 8x | mistral-large: B 12x | nemotron-v1: B 12x | llama70b: B 10x | kimi-k2.6: B 15x,LLM_ensemble_v7,ethereum
safe-global/safe-smart-account,ethereum/execution-apis,2,9.8,"ethereum/execution-apis defines the canonical JSON-RPC interface that every execution client must implement, making it irreplaceable for Ethereum's core infrastructure (no alternative standard exists), while safe-global/safe-smart-account is a smart contract wallet with 0 ecosystem dependents and 7,272 npm downloads, serving a valuable but non-critical niche. The execution-apis repo has 1 contest repo depending on it, higher jury BT rank (+1.07 vs +0.15), and is actively maintained (1 day since last commit vs 5 days), giving it decisive advantages in irreplaceability, leverage, and adoption. A 10x multiplier reflects the gap between a foundational protocol specification and a peripheral application-layer tool.",full,1.0,deepseek: B 10x | mistral-large: B 8x | kimi-k2.6: B 10x | nemotron-v1: B 8x | llama70b: B 15x,LLM_ensemble_v7,ethereum
safe-global/safe-smart-account,ethers-io/ethers.js,2,8.8,"ethers-io/ethers.js has 16 contest repos depending on it (high ecosystem leverage) vs safe-global/safe-smart-account has 0 (standalone). ethers.js is a core library with 10.6M npm downloads/month and 1,604 Stack Overflow questions, showing massive adoption at critical paths, while safe-smart-account has only 7,272 npm downloads/month and 11 SO questions. Although safe-smart-account is important for account abstraction, it is not irreplaceable (multiple smart account implementations exist), whereas ethers.js is a primary library for Ethereum interaction with no single dominant alternative at its scale. The 5x multiplier reflects the clear difference in leverage and adoption, consistent with jury calibration where a core library beats a specialized tool by 5x (e.g., viem beating ethers.js by 5x).",full,1.0,deepseek: B 5x | mistral-large: B 8x | kimi-k2.6: B 8x | nemotron-v1: B 12x | llama70b: B 15x,LLM_ensemble_v7,ethereum
scaffold-eth/scaffold-eth-2,ethereum/go-ethereum,2,24.1,"go-ethereum has 45.4% client market share, 8 contest repo dependents, and is the primary execution client for Ethereum — its disappearance would halt the network. scaffold-eth-2 has 0 dependents, 3,536 npm downloads, and is a learning toolkit with many alternatives. The irreplaceability and leverage gap is extreme: go-ethereum is core infrastructure, scaffold-eth-2 is a peripheral developer tool.",full,1.0,deepseek: B 30x | kimi-k2.6: B 30x | mistral-large: B 30x | llama70b: B 20x | nemotron-v1: B 15x,LLM_ensemble_v7,ethereum
scaffold-eth/scaffold-eth-2,hyperledger/besu,2,11.2,"Hyperledger Besu has 9.2% client market share as a core execution client, making it irreplaceable for Ethereum's consensus diversity (only ~5 execution clients exist), while scaffold-eth-2 is a standalone dev toolkit with 0 ecosystem dependents and only 3,536 npm downloads/month. Besu's 264 contributors and 881 recent commits show active maintenance of critical infrastructure, whereas scaffold-eth-2 has 62 contributors and 54 commits. Besu's BT score (+0.77, rank #18) far exceeds scaffold-eth-2's (-1.25, rank #50). The 10x multiplier reflects Besu's direct role in running the Ethereum network vs a peripheral developer tool.",full,1.0,deepseek: B 10x | mistral-large: B 15x | kimi-k2.6: B 15x | llama70b: B 10x | nemotron-v1: B 8x,LLM_ensemble_v7,ethereum
scaffold-eth/scaffold-eth-2,nethermindeth/nethermind,2,14.0,"Repo 2 (nethermindeth/nethermind) has 19.0% client market share as an Ethereum execution client vs Repo 1 (scaffold-eth/scaffold-eth-2) being a standalone developer toolkit with 0 ecosystem dependencies. Therefore, Repo 2 wins by 15x because irreplaceability (execution client vs peripheral tool) and adoption at critical paths (19% market share vs 3.5k npm downloads/month) dominate.",full,1.0,mistral-large: B 15x | deepseek: B 15x | kimi-k2.6: B 20x | nemotron-v1: B 8x | llama70b: B 15x,LLM_ensemble_v7,ethereum
scaffold-eth/scaffold-eth-2,sigp/lighthouse,2,21.0,"Lighthouse has 50.8% client market share as a consensus client vs scaffold-eth-2 has 0 contest repos depending on it and only 3,536 npm downloads/month, therefore lighthouse wins by 30x because of irreplaceability — consensus clients are fundamental infrastructure with only 4-5 viable alternatives in the world; Ethereum's beacon chain would halt without them, while scaffold-eth-2 is a developer convenience toolkit with many alternatives (Hardhat, Foundry, Truffle) and zero ecosystem dependents. The jury BT scores confirm this gap: lighthouse at #4 (+1.65) vs scaffold-eth-2 at #50 (-1.25).",full,1.0,kimi-k2.6: B 30x | deepseek: B 20x | nemotron-v1: B 15x | mistral-large: B 30x | llama70b: B 15x,LLM_ensemble_v7,ethereum
scaffold-eth/scaffold-eth-2,consensys/teku,2,11.7,"Teku is one of only ~5 consensus clients that secure Ethereum's proof-of-stake network, with 10.2% market share and 121 contributors actively maintaining it (677 commits/year), making it irreplaceable for Ethereum's core consensus layer. Scaffold-ETH-2 is a developer toolkit with 0 ecosystem dependents and only 3,536 npm downloads/month, which is a convenience tool with many alternatives (Hardhat, Foundry, etc.). The jury BT scores confirm this: Teku at +0.31 (22nd) vs Scaffold-ETH-2 at -1.25 (50th), a gap of ~1.56 BT points, which aligns with an 8x multiplier based on the jury's calibration where a 1.5+ BT gap corresponds to 5-10x.",full,1.0,deepseek: B 8x | mistral-large: B 15x | nemotron-v1: B 8x | llama70b: B 15x | kimi-k2.6: B 15x,LLM_ensemble_v7,ethereum
scaffold-eth/scaffold-eth-2,argotorg/solidity,2,16.7,"Solidity is the primary smart contract language for Ethereum, with 25,584 stars, 820 contributors, and 6,667 Stack Overflow questions, making it irreplaceable as the dominant language for EVM development, while Scaffold-ETH 2 is a helpful but non-essential toolkit with only 1,990 stars and 3,536 npm downloads per month. Solidity's uniqueness (no viable alternative for most Ethereum contracts) and critical adoption across all Ethereum dapps give it a clear edge, justifying an 8x multiplier based on jury calibration where a unique compiler like Vyper beat a consensus client by 8x.",full,1.0,deepseek: B 8x | mistral-large: B 30x | kimi-k2.6: B 30x | nemotron-v1: B 12x | llama70b: B 15x,LLM_ensemble_v7,ethereum
scaffold-eth/scaffold-eth-2,vyperlang/vyper,2,17.7,"Vyper has 1 contest repo dependency and is the #1 jury-ranked repo (BT score +2.39) vs Scaffold-ETH 2 has 0 contest repo dependencies and is #50 (BT score -1.25), therefore Vyper wins by 30x because irreplaceability. Vyper is one of only two EVM compilers in existence (the other being Solidity), making it irreplaceable for Ethereum smart contract development—if it disappeared, all Vyper-written contracts and the entire ecosystem built around them would break. Scaffold-ETH 2 is a developer convenience toolkit with no unique capabilities (multiple alternatives like Foundry, Hardhat, and Create ETH App exist) and zero ecosystem leverage as a standalone tool with no dependents. The jury's extreme ranking gap (#1 vs #50) confirms this is not a popularity contest but a measure of technical criticality to Ethereum's infrastructure.",full,1.0,kimi-k2.6: B 30x | deepseek: B 8x | mistral-large: B 30x | nemotron-v1: B 12x | llama70b: B 20x,LLM_ensemble_v7,ethereum
scaffold-eth/scaffold-eth-2,nomicfoundation/hardhat,2,13.8,"Hardhat has 10 contest repos depending on it vs 0 for Scaffold-ETH 2, giving it vastly higher ecosystem leverage. Hardhat also has 1.4M npm downloads/month vs 3.5K, and is ranked #9 by jury BT score (+1.24) vs #50 (-1.25). Hardhat is a core development framework that many critical Ethereum tools rely on, making it far more irreplaceable and adopted at critical paths. Scaffold-ETH 2 is a standalone starter kit with low leverage and adoption, hence Hardhat wins by 10x.",full,1.0,deepseek: B 10x | mistral-large: B 15x | kimi-k2.6: B 15x | nemotron-v1: B 15x | llama70b: B 15x,LLM_ensemble_v7,ethereum
scaffold-eth/scaffold-eth-2,foundry-rs/foundry,2,7.2,"Foundry has vastly higher adoption at critical paths (10,201 stars, 649 contributors, 1,742 commits/year, 3,282 Stack Overflow questions vs Scaffold-ETH 2's 1,990 stars, 62 contributors, 54 commits/year, 0 SO questions) and is the dominant smart contract development framework used by professional Ethereum developers, while Scaffold-ETH 2 is a beginner-friendly learning tool. Both have 0 ecosystem dependents, but Foundry's irreplaceability is higher as it's the primary toolkit for production-grade Solidity development with no close substitute, whereas Scaffold-ETH 2 has alternatives like Hardhat and Truffle for similar educational purposes. The 5x multiplier reflects Foundry's clear edge in adoption and professional usage, consistent with the jury's median multiplier of 4x for similar-tier differences.",full,1.0,deepseek: B 5x | mistral-large: B 10x | kimi-k2.6: B 10x | nemotron-v1: B 8x | llama70b: B 5x,LLM_ensemble_v7,ethereum
scaffold-eth/scaffold-eth-2,openzeppelin/openzeppelin-contracts,2,8.8,"OpenZeppelin Contracts has 27,029 stars, 2.7M npm downloads/month, 7 contest repo dependents, and a jury BT score of +1.23 (#10), while Scaffold-ETH 2 has 1,990 stars, 3,536 npm downloads/month, 0 dependents, and a BT score of -1.25 (#50). OpenZeppelin wins decisively on irreplaceability (it is the de facto standard library for secure smart contracts, with no viable substitute for production-grade ERC20/ERC721 implementations), leverage (7 contest repos depend on it vs 0), and adoption (2.7M vs 3.5K monthly downloads). The 15x multiplier reflects the extreme gap in criticality: OpenZeppelin is a core dependency for thousands of Ethereum dapps, while Scaffold-ETH 2 is a convenient but replaceable development starter kit.",full,1.0,deepseek: B 15x | mistral-large: B 20x | nemotron-v1: B 12x | kimi-k2.6: B 1x | llama70b: B 15x,LLM_ensemble_v7,ethereum
scaffold-eth/scaffold-eth-2,ethereum/eips,2,18.5,"EIPs is the canonical repository for Ethereum Improvement Proposals, which define the core protocol standards and upgrades that every Ethereum client, dapp, and tool must implement — without it, Ethereum's coordination mechanism for changes would break, giving it maximum irreplaceability. It has 13,800 stars, 1,015 contributors, 1,118 commits in 12 months, and 106 Stack Overflow questions, demonstrating massive adoption across the entire ecosystem. In contrast, scaffold-eth-2 is a standalone developer toolkit with only 3,536 npm downloads/month, 0 ecosystem dependents, and a jury BT rank of #50 (score -1.25) vs EIPs at #8 (+1.44), showing it is far less critical. The multiplier of 30x reflects the extreme gap between a foundational coordination layer that all of Ethereum depends on and a peripheral learning tool with many alternatives.",full,1.0,deepseek: B 30x | mistral-large: B 20x | nemotron-v1: B 12x | llama70b: B 20x | kimi-k2.6: B 15x,LLM_ensemble_v7,ethereum
scaffold-eth/scaffold-eth-2,succinctlabs/sp1,2,8.0,"SP1 has higher irreplaceability as a ZK proving system with 1 ecosystem dependent and 188,595 Cargo downloads/mo, while scaffold-eth-2 has 0 dependents and only 3,536 npm downloads/mo; SP1's ZK infrastructure is more critical to Ethereum's scaling roadmap than a development toolkit with many alternatives, and its higher adoption at critical paths (Cargo downloads vs npm) and stronger ecosystem leverage (1 dependent vs 0) justify a 5x multiplier.",full,1.0,deepseek: B 5x | mistral-large: B 10x | kimi-k2.6: B 10x | nemotron-v1: B 8x | llama70b: B 8x,LLM_ensemble_v7,ethereum
